-0.6312342882156372,-1.3037621974945068,-2.380521297454834,-0.4465750455856323,3.9159772396087646,-0.4022383391857147,-0.3825572431087494,2.223684310913086,0.5498080849647522,0.2910597622394562,0.7265737652778625,1.959844708442688,0.506704568862915,1.2910157442092896,1.985266089439392,2.1935338973999023,1.3136464357376099,1.235303521156311,0.39290478825569153,0.2387756109237671,-0.005245690234005451,-0.02508939988911152,0.0034953600261360407,0.015761930495500565,0.02059871330857277,-0.02692405693233013,-0.011975041590631008,0.010865009389817715,0.004370386712253094,0.002715956186875701,0.25019553303718567,0.7866307497024536,0.22840619087219238,0.7154667377471924,0.5167452096939087,0.7231460213661194,0.39886945486068726,0.3713184893131256,0.5938801765441895,0.621010959148407,0.06649108976125717,0.06548310071229935,0.19166666269302368,6.642021656036377,1.892564296722412,8.375253677368164,-1.2504668235778809,-2.6714789867401123,-0.9164648056030273,0.31798461079597473,5.034893035888672,-2.2517290115356445,-0.5133070945739746,1.272136926651001,0.7901684641838074,0.3282991051673889,0.7948547005653381,0.8967430591583252,1.0946393013000488,0.7942363023757935,0.6908549070358276,0.57131028175354,0.47542303800582886,1.085329532623291,0.06159209460020065,0.12889572978019714,-0.00953366607427597,0.00572971161454916,0.020068343728780746,-0.002850743243470788,0.0006155844894237816,-0.006869171280413866,0.0034157917834818363,-0.022701572626829147,-0.00042012654012069106,-0.0021528489887714386,0.24513986706733704,0.06956632435321808,0.5727308988571167,0.021952619776129723,0.0013529171701520681,0.2463395744562149,0.0879613608121872,0.7455182075500488,0.0792829692363739,0.4753567576408386,0.06795931607484818,0.06995587795972824,0.3499999940395355,5.1015777587890625,2.44901442527771,8.62150764465332
-0.6312342882156372,-1.3037621974945068,-2.380521297454834,-0.4465750455856323,3.9159772396087646,-0.4022383391857147,-0.3825572431087494,2.223684310913086,0.5498080849647522,0.2910597622394562,0.7265737652778625,1.959844708442688,0.506704568862915,1.2910157442092896,1.985266089439392,2.1935338973999023,1.3136464357376099,1.235303521156311,0.39290478825569153,0.2387756109237671,-0.005245690234005451,-0.02508939988911152,0.0034953600261360407,0.015761930495500565,0.02059871330857277,-0.02692405693233013,-0.011975041590631008,0.010865009389817715,0.004370386712253094,0.002715956186875701,0.25019553303718567,0.7866307497024536,0.22840619087219238,0.7154667377471924,0.5167452096939087,0.7231460213661194,0.39886945486068726,0.3713184893131256,0.5938801765441895,0.621010959148407,0.06649108976125717,0.06548310071229935,0.19166666269302368,6.642021656036377,1.892564296722412,8.375253677368164,-1.2504668235778809,-2.6714789867401123,-0.9164648056030273,0.31798461079597473,5.034893035888672,-2.2517290115356445,-0.5133070945739746,1.272136926651001,0.7901684641838074,0.3282991051673889,0.7948547005653381,0.8967430591583252,1.0946393013000488,0.7942363023757935,0.6908549070358276,0.57131028175354,0.47542303800582886,1.085329532623291,0.06159209460020065,0.12889572978019714,-0.00953366607427597,0.00572971161454916,0.020068343728780746,-0.002850743243470788,0.0006155844894237816,-0.006869171280413866,0.0034157917834818363,-0.022701572626829147,-0.00042012654012069106,-0.0021528489887714386,0.24513986706733704,0.06956632435321808,0.5727308988571167,0.021952619776129723,0.0013529171701520681,0.2463395744562149,0.0879613608121872,0.7455182075500488,0.0792829692363739,0.4753567576408386,0.06795931607484818,0.06995587795972824,0.3499999940395355,5.1015777587890625,2.44901442527771,8.62150764465332
0.12127350270748138,-1.2973453998565674,-0.5067692995071411,0.360382616519928,-1.8971635103225708,2.0033531188964844,2.666829824447632,2.0198616981506348,-0.38781291246414185,-0.11388112604618073,0.6090895533561707,0.6759902238845825,1.0869697332382202,0.9193598628044128,0.8812621831893921,0.7378533482551575,0.9135564565658569,0.7752348780632019,0.1506868451833725,0.16452068090438843,-0.00675262650474906,-0.004466221202164888,0.0039916373789310455,0.009361968375742435,0.007680889684706926,-0.005153232719749212,-0.006870136596262455,0.0038484949618577957,0.0010370404925197363,0.0007956926128827035,0.43042677640914917,0.15286770462989807,0.04722625017166138,0.3631444573402405,0.2660290002822876,0.1708187758922577,0.1980505734682083,0.08630409091711044,0.16586583852767944,0.08191544562578201,0.06961023062467575,0.08266037702560425,0.9366666674613953,4.414441108703613,1.2204724550247192,6.933738708496094,0.2575454115867615,-0.9131292104721069,-0.5523741841316223,0.27976861596107483,-0.6940529346466064,1.2147177457809448,2.5692765712738037,1.1404329538345337,-0.2624066174030304,-0.082220159471035,1.1914430856704712,0.8147909045219421,1.0475761890411377,0.818528950214386,1.4338316917419434,0.8163769841194153,0.7751569747924805,1.5552963018417358,0.2706567347049713,0.16987624764442444,0.004940560087561607,0.000567250361200422,0.002218019450083375,-0.0001413141580997035,0.00403814110904932,-0.00393287930637598,0.0010251787025481462,-0.011586208827793598,0.00019926391541957855,0.00036240051849745214,0.07580047845840454,0.0021366009023040533,0.019761761650443077,0.00013139218208380044,0.034964945167303085,0.10230714827775955,0.007710561156272888,0.24463728070259094,0.002389383502304554,0.020062196999788284,0.1039050817489624,0.10009220242500305,0.8866666555404663,4.966536998748779,1.7309929132461548,10.602375984191895
0.8013396263122559,0.37204933166503906,0.5929745435714722,0.3992488980293274,1.3194509744644165,1.1514972448349,0.5434607863426208,1.9459179639816284,0.1765381395816803,0.24414096772670746,0.8786380290985107,0.7382094860076904,1.0452401638031006,0.8155048489570618,1.7749757766723633,0.9699508547782898,0.7361559867858887,1.1639082431793213,0.26027852296829224,0.17922274768352509,0.006472262088209391,-0.0015199965564534068,0.013658860698342323,0.010147578082978725,0.01881740614771843,-0.01664360985159874,0.003328176913782954,-0.017608653753995895,0.002372215036302805,0.0023351055569946766,0.13221730291843414,0.010330517776310444,0.41609540581703186,0.37728351354599,0.2738613486289978,0.7174500226974487,0.04980457201600075,0.5577132105827332,0.20240792632102966,0.4136403799057007,0.06293447315692902,0.06955787539482117,0.5807860493659973,5.249142646789551,3.0039803981781006,12.232675552368164,2.501812696456909,0,2.9053683280944824,3.075640916824341,0.06640952825546265,0,1.8537131547927856,0,0,0.5900493264198303,1.2332918643951416,0,1.6219059228897095,1.0707734823226929,0.12283358722925186,0,0.8935232758522034,0,0,0.1884118765592575,-0.014272271655499935,0,0.018283000215888023,-0.006496358197182417,-0.0011395440669730306,0,-0.00246366742067039,0,0,-0.0014206613413989544,0.5903651714324951,0,0.560157060623169,0.1622597873210907,0.3793972134590149,0,0.03351341187953949,0,0,0.2506287097930908,0.03978687897324562,0.04832492396235466,0.24347825348377228,10.17257022857666,1.2908416986465454,13.651339530944824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
